trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
25210	5434	0	2	4	2	2	1	1.0	1	2013	2	8	5	14.16666667	48	1	1	2	7066	2.123611111	0.661111111	0.361944444	0.5	0.0	0.1166666669999999	1	0.3727777779999999	3.6	1.22	0.0	0.146796
25220	5435	0	0	4	1	2	1	1.0	1	2013	2	8	5	7.0	29	0	1	1	677	0.2666666669999999	0.132222222	0.2125	0.0	0.011388889	0.0	0	0.12	1.5	0.28	0.0	0.099537
25228	5437	1	2	4	3	1	1	1.0	1	2013	2	9	6	12.0	60	1	1	2	2134	0.606666667	0.291388889	0.095555556	0.0	0.221111111	0.120277778	1	0.171388889	3.0	0.54	0.0	0.118314
25253	5447	0	0	3	3	6	5	0.0	1	2013	2	9	6	12.75	77	1	1	0	1680	0.361944444	0.105555556	0.054722222	0.0	0.130555556	0.0	0	0.105	0.0	0.25	0.0	0.719577
25291	5455	0	1	4	3	1	5	0.0	1	2013	2	10	7	17.0	64	1	1	1	3562	0.8363888890000001	0.233333333	0.036944444	0.0	0.463055556	0.4194444439999999	2	0.149444444	0.0	0.54	0.0	0.027881
25303	5459	0	1	3	3	1	5	0.0	1	2013	2	10	7	13.0	65	0	1	1	2175	0.556111111	0.141944444	0.199444444	0.0	0.154722222	0.0	0	0.1041666669999999	0.0	0.34	0.0	0.546667
25348	5469	0	5	4	3	1	1	1.0	1	2013	2	11	1	17.75	58	1	1	1	1527	0.3875	0.1066666669999999	0.095833333	0.0	0.1	0.0	0	0.1	1.5	0.29	0.0	0.0666667
25353	5470	0	4	1	2	6	1	1.0	1	2013	2	11	1	15.5	32	1	0	0	765	0.2144444439999999	0.083888889	0.146111111	0.0	0.052777778	0.0	0	0.103333333	1.5	0.24	0.0	0.311828
25369	5474	1	1	4	1	1	1	1.0	1	2013	2	11	1	18.75	41	0	1	2	2724	0.6425	0.2216666669999999	0.204166667	0.0	0.209166667	0.0	0	0.179166667	1.5	0.59	0.0	0.5550390000000001
25459	5495	0	9	4	3	1	1	1.0	1	2013	2	12	2	23.0	35	0	1	1	13357	3.1783333330000003	1.072222222	0.243888889	0.35	0.05	0.1	1	0.732777778	4.3	2.3	0.0	0.517817
25462	5496	0	0	2	1	6	1	1.0	1	2013	2	12	2	7.0	55	0	0	0	6112	1.539166667	0.563888889	0.386111111	0.2	0.0	0.0	0	0.479722222	2.9	1.17	10.5	0.472496
25466	5498	1	0	3	1	6	1	1.0	1	2013	2	13	3	8.0	32	0	1	0	10395	2.3925	0.763333333	0.219722222	0.35	0.065833333	0.133333333	1	0.785277778	4.8	1.84	10.5	0.7113550000000001
25468	5499	0	1	4	5	2	1	1.0	1	2013	2	13	3	9.166666667	35	1	1	1	3364	0.7788888890000001	0.223611111	0.105555556	0.0	0.235277778	0.0	0	0.200555556	1.5	0.51	0.0	0.119114
25478	5500	1	1	4	1	5	5	0.0	1	2013	2	13	3	17.0	60	1	1	2	781	0.190555556	0.0536111109999999	0.110555556	0.0	0.016666667	0.0	0	0.047222222	0.0	0.18	0.0	0.0
25487	5503	1	3	1	1	6	1	1.0	1	2013	2	13	3	19.16666667	28	0	1	0	1526	0.381111111	0.135833333	0.198333333	0.0	0.1	0.0	0	0.182222222	1.5	0.34	0.0	0.7347560000000001
25488	5503	1	4	1	3	6	1	1.0	1	2013	2	13	3	20.5	28	0	1	0	2361	0.561666667	0.183333333	0.025555556	0.0	0.220833333	0.0	0	0.183611111	1.5	0.42	0.0	0.698941
25502	5508	0	5	4	1	1	1	1.0	1	2013	2	13	3	16.75	55	0	1	2	3470	0.951666667	0.300277778	0.313333333	0.066666667	0.0	0.0	0	0.296666667	2.5	0.81	0.0	0.240637
25506	5510	0	1	4	3	6	5	0.0	1	2013	2	14	4	13.0	81	1	0	0	1665	0.441944444	0.156388889	0.225	0.0	0.132777778	0.0	0	0.148333333	0.0	0.36	0.0	0.1704119999999999
25507	5511	0	0	1	3	6	4	1.0	1	2013	2	14	4	19.5	56	0	0	0	1031	0.347777778	0.1016666669999999	0.096944444	0.0	0.1025	0.0	0	0.095555556	1.5	0.24	0.0	0.421512
25512	5512	2	0	4	2	2	5	0.0	1	2013	2	14	4	8.333333332999999	10	1	0	2	1826	0.531944444	0.2163888889999999	0.136666667	0.0	0.133333333	0.0	0	0.116111111	0.0	0.28	0.0	0.203349
25541	5518	1	8	4	2	5	1	1.0	1	2013	2	14	4	15.25	40	1	1	2	1867	0.513055556	0.162222222	0.311944444	0.0	0.133333333	0.0	0	0.180833333	1.5	0.57	0.0	0.259601
25546	5518	3	0	4	2	1	3	0.0	1	2013	2	14	4	8.25	15	0	0	2	1867	0.513055556	0.162222222	0.311944444	0.0	0.1166666669999999	0.0	0	0.165277778	0.0	0.43	0.0	0.27563
25576	5524	2	4	3	5	2	2	0.0	1	2013	2	15	5	21.0	17	1	0	1	13721	3.299722222	1.062222222	0.081944444	0.533333333	0.0	0.0	0	0.789166667	1.4	2.44	0.0	0.4406899999999999
25626	5536	0	0	4	2	1	1	1.0	1	2013	2	15	5	8.5	44	1	1	2	1016	0.263611111	0.105555556	0.129444444	0.0	0.033333333	0.0	0	0.074444444	1.5	0.2	0.0	0.0932836
25631	5536	1	1	4	2	1	5	0.0	1	2013	2	15	5	15.33333333	9	1	0	2	1016	0.271111111	0.114444444	0.113055556	0.0	0.066666667	0.0	0	0.069444444	0.0	0.19	0.0	0.096
25661	5542	0	1	4	5	4	1	1.0	1	2013	2	15	5	16.0	51	1	1	1	5860	1.517777778	0.4558333329999999	0.158333333	0.0	0.6133333329999999	0.093333333	1	0.363888889	3.0	1.72	0.0	0.400763
25662	5542	0	2	4	3	4	1	1.0	1	2013	2	15	5	17.0	51	1	1	1	2975	0.7475	0.2475	0.140277778	0.0	0.265	0.0	0	0.215555556	1.5	0.93	0.0	0.313144
25689	5548	0	3	4	2	1	1	1.0	1	2013	2	15	5	14.5	42	0	1	2	2891	0.8141666670000001	0.2525	0.403888889	0.0	0.083333333	0.0	0	0.132777778	1.5	0.5	0.0	0.0983264
25709	5554	1	0	4	3	1	1	1.0	1	2013	2	16	6	9.0	50	1	0	1	25795	6.198888889	1.855277778	0.229166667	1.033333333	0.068888889	0.433333333	3	1.141388889	6.1	4.14	0.0	0.567291
25726	5555	2	5	4	1	2	5	0.0	1	2013	2	16	6	21.5	5	1	0	1	3343	0.803333333	0.2	0.131944444	0.083333333	0.065555556	0.134444444	1	0.1794444439999999	0.0	0.49	0.0	0.297214
25754	5560	1	0	4	3	1	1	1.0	1	2013	2	16	6	11.0	50	1	1	1	5423	1.434722222	0.513611111	0.182777778	0.1166666669999999	0.1	0.133333333	1	0.298611111	3.6	1.11	0.0	0.184186
25767	5562	2	0	4	3	1	5	0.0	1	2013	2	16	6	9.25	63	1	0	1	6333	1.485	0.425277778	0.1719444439999999	0.0	0.25	0.0	0	0.270833333	0.0	1.0	0.0	0.330256
25776	5565	0	3	1	5	2	1	1.0	1	2013	2	16	6	14.75	35	1	1	1	1643	0.4025	0.1891666669999999	0.0675	0.0	0.185277778	0.0	0	0.140833333	1.5	0.25	10.5	0.56213
25794	5570	0	1	4	5	5	1	1.0	1	2013	2	17	7	13.25	32	1	1	2	2904	0.800277778	0.317777778	0.300555556	0.0	0.183333333	0.0	0	0.161388889	1.5	0.8	0.0	0.376936
25797	5570	1	1	4	5	5	1	1.0	1	2013	2	17	7	13.25	38	0	1	2	2904	0.800277778	0.317777778	0.300555556	0.0	0.183333333	0.0	0	0.161388889	1.5	0.8	0.0	0.376936
25810	5573	0	3	1	5	2	1	1.0	1	2013	2	17	7	16.5	44	1	1	1	642	0.154444444	0.097222222	0.102777778	0.0	0.05	0.0	0	0.131388889	1.5	0.22	0.0	0.579281
25812	5573	1	0	3	3	2	1	1.0	1	2013	2	17	7	9.5	44	0	1	1	20134	4.740277778	1.415555556	0.123055556	0.65	0.064444444	0.483333333	2	0.7402777779999999	7.8	2.88	0.0	0.334334
25855	5580	0	1	4	3	2	1	1.0	1	2013	2	17	7	21.5	49	1	1	1	6346	1.526666667	0.527222222	0.045555556	0.15	0.083333333	0.183333333	2	0.373611111	3.9	1.02	0.0	0.371004
25884	5586	1	1	4	5	1	1	1.0	1	2013	2	18	1	14.5	42	0	1	2	22204	5.189722221999999	1.7675	0.081111111	0.45	0.387222222	0.283333333	3	1.098888889	7.0	3.61	0.0	0.521234
25886	5586	3	0	4	3	1	5	0.0	1	2013	2	18	1	10.0	5	0	0	2	21980	5.074166667	1.5666666669999998	0.181388889	0.816666667	0.349166667	0.3	2	1.096388889	0.0	3.56	0.0	0.4922729999999999
25889	5587	2	0	3	2	1	4	0.5	1	2013	2	18	1	13.0	20	0	1	1	16434	4.0175	1.280555556	0.095833333	0.333333333	0.7919444440000001	0.405	3	0.752777778	3.25	2.71	0.0	0.527306
25907	5592	1	2	4	3	1	1	1.0	1	2013	2	19	2	19.0	50	1	1	1	2020	0.6991666670000001	0.134166667	0.071388889	0.0	0.228333333	0.138333333	1	0.130833333	3.0	0.39	0.0	0.40552
25913	5592	2	4	3	3	1	1	0.0	1	2013	2	19	2	20.0	18	0	0	1	4066	1.2469444440000002	0.3775	0.356111111	0.1	0.079444444	0.133333333	1	0.263055556	1.5	1.09	0.0	0.341077
25922	5594	0	1	1	3	6	1	1.0	1	2013	2	19	2	10.5	38	1	0	0	827	0.214166667	0.0875	0.1191666669999999	0.0	0.071388889	0.0	0	0.0627777779999999	1.5	0.15	0.0	0.185841
25925	5596	0	0	3	1	1	1	1.0	1	2013	2	19	2	6.333333333	38	0	1	1	9623	2.327777778	0.7575	0.0611111109999999	0.366666667	0.280833333	0.275	2	0.4825	4.7	1.7	0.0	0.463443
25926	5596	0	1	3	1	1	1	1.0	1	2013	2	19	2	20.0	38	0	1	1	9623	2.343611111	0.667222222	0.054722222	0.333333333	0.252222222	0.3	2	0.505555556	4.5	1.63	0.0	0.547253
25962	5602	0	0	3	2	6	1	1.0	1	2013	2	19	2	8.233333333	33	1	1	0	3769	1.005	0.370833333	0.189722222	0.0	0.352777778	0.125	1	0.280277778	3.0	0.84	0.0	0.454906
25974	5605	0	1	4	3	1	1	1.0	1	2013	2	20	3	17.66666667	51	1	1	2	512	0.182777778	0.084444444	0.135833333	0.0	0.022222222	0.0	0	0.07	1.5	0.15	0.0	0.27381
25990	5606	2	0	4	3	2	5	0.0	1	2013	2	20	3	12.5	7	0	0	1	713	0.160277778	0.052777778	0.06	0.0	0.041388889	0.0	0	0.046388889	0.0	0.1	0.0	0.317365
26002	5607	0	2	2	3	6	1	1.0	1	2013	2	20	3	18.5	22	0	0	0	1804	0.490833333	0.166388889	0.0608333329999999	0.0	0.183333333	0.0	0	0.1266666669999999	1.5	0.36	0.0	0.221491
26034	5615	0	1	3	5	1	1	1.0	1	2013	2	20	3	13.0	31	1	1	2	9301	2.183055556	0.767222222	0.065833333	0.366666667	0.0	0.1	1	0.760277778	2.4	2.12	10.5	0.624406
26045	5616	4	0	4	3	2	1	0.5	1	2013	2	20	3	15.0	21	0	1	1	1897	0.5708333329999999	0.195555556	0.090833333	0.0	0.270833333	0.0	0	0.175	0.75	0.5	0.0	0.277778
26063	5620	1	0	1	3	6	1	1.0	1	2013	2	20	3	10.0	47	1	0	0	718	0.168888889	0.06	0.063611111	0.0	0.05	0.0	0	0.06	1.5	0.12	0.0	0.166667
26064	5620	1	1	1	3	6	1	1.0	1	2013	2	20	3	10.58333333	47	1	0	0	724	0.166388889	0.050833333	0.065833333	0.0	0.036666667	0.0	0	0.0725	1.5	0.16	0.0	0.348659
26068	5622	0	1	3	1	1	1	1.0	1	2013	2	21	4	17.75	35	1	1	1	13506	3.149166667	0.914444444	0.21	0.25	0.151111111	0.1166666669999999	1	0.690277778	5.4	2.23	10.5	0.531187
26087	5626	0	1	4	3	1	5	0.0	1	2013	2	21	4	15.0	63	0	1	2	1664	0.451666667	0.150833333	0.3475	0.0	0.082777778	0.0	0	0.150277778	0.0	0.41	0.0	0.316081
26130	5641	1	0	1	3	1	1	1.0	1	2013	2	21	4	17.0	42	1	1	1	1199	0.280277778	0.092777778	0.0325	0.0	0.19	0.0	0	0.135555556	1.5	0.31	0.0	0.122951
26139	5644	2	1	4	4	1	2	0.0	1	2013	2	21	4	19.0	16	0	0	2	6364	1.480833333	0.4069444439999999	0.1422222219999999	0.0	0.446666667	0.1	1	0.336666667	0.0	1.02	0.0	0.382838
26142	5646	0	0	3	1	6	1	1.0	1	2013	2	21	4	10.5	30	1	0	0	5070	1.208611111	0.443888889	0.211111111	0.233333333	0.0	0.083333333	1	0.509166667	2.4	0.99	10.5	0.710856
26166	5651	0	0	4	3	2	5	0.0	1	2013	2	22	5	9.0	69	0	1	1	1597	0.427222222	0.134166667	0.081111111	0.0	0.176388889	0.0	0	0.109722222	0.0	0.26	0.0	0.0632910999999999
26168	5652	0	0	4	3	1	1	1.0	1	2013	2	22	5	9.5	44	1	1	2	3544	0.8897222220000001	0.319166667	0.181388889	0.0	0.3952777779999999	0.0	0	0.291111111	1.5	0.83	0.0	0.221374
26181	5652	1	0	4	3	1	1	1.0	1	2013	2	22	5	9.5	47	0	1	2	3544	0.8897222220000001	0.319166667	0.181388889	0.0	0.3952777779999999	0.0	0	0.291111111	1.5	0.83	0.0	0.221374
26229	5661	1	1	1	5	6	1	1.0	1	2013	2	22	5	13.75	33	1	1	0	641	0.152222222	0.046666667	0.080277778	0.0	0.046944444	0.0	0	0.0925	1.5	0.17	0.0	0.339339
26231	5662	0	1	4	3	1	5	0.0	1	2013	2	22	5	16.25	62	1	1	1	1723	0.553888889	0.180555556	0.157777778	0.0	0.1075	0.0	0	0.156944444	0.0	0.42	0.0	0.327434
26236	5664	0	0	3	1	6	1	1.0	1	2013	2	22	5	8.416666667000001	22	1	1	0	6090	1.360555556	0.490833333	0.23	0.2666666669999999	0.0	0.0	0	0.611388889	2.9	1.28	10.5	0.736029
26244	5667	1	0	3	4	1	1	1.0	1	2013	2	23	6	8.0	52	0	1	2	7237	1.7147222219999998	0.543333333	0.093888889	0.0	0.548055556	0.07	1	0.36	3.0	1.16	0.0	0.287037
26311	5678	1	1	3	1	6	1	1.0	1	2013	2	23	6	19.0	36	1	0	0	14323	3.291944444	1.077777778	0.1769444439999999	0.5166666670000001	0.0	0.083333333	1	1.013888889	2.8	2.93	0.0	0.6150680000000001
26330	5686	0	0	3	3	1	5	0.0	1	2013	2	24	7	10.0	70	0	0	1	4631	1.086111111	0.3777777779999999	0.273333333	0.15	0.0	0.0	0	0.3275	0.0	0.82	0.0	0.575064
26367	5695	1	1	3	1	1	1	1.0	1	2013	2	25	1	15.5	59	1	1	1	1009	0.261944444	0.064166667	0.151388889	0.0	0.0580555559999999	0.0	0	0.080555556	1.5	0.21	0.0	0.0310345
26388	5699	0	1	3	5	6	1	1.0	1	2013	2	25	1	9.166666667	30	0	1	0	10524	2.4825	0.775	0.2188888889999999	0.366666667	0.0	0.1	1	0.801666667	4.1	1.82	10.5	0.6878029999999999
26405	5703	1	4	4	5	1	5	0.0	1	2013	2	26	2	11.75	70	1	1	1	1260	0.342222222	0.096944444	0.184722222	0.0	0.0866666669999999	0.0	0	0.0922222219999999	0.0	0.26	0.0	0.174699
26435	5709	1	1	4	5	1	1	1.0	1	2013	2	26	2	16.75	40	1	1	2	8990	2.245	0.7405555559999999	0.2075	0.0	0.7294444440000001	0.170555556	1	0.6022222220000001	3.0	1.77	0.0	0.3496309999999999
26463	5714	1	0	4	1	1	5	0.0	1	2013	2	26	2	14.16666667	63	0	1	1	1444	0.3802777779999999	0.124444444	0.113333333	0.0	0.1225	0.0	0	0.148888889	0.0	0.4	0.0	0.0615672
26504	5721	6	0	1	2	1	5	0.0	1	2013	2	27	3	8.0	7	1	0	1	1267	0.323333333	0.105833333	0.161388889	0.0	0.070833333	0.0	0	0.0925	0.0	0.25	0.0	0.363363
26537	5728	0	1	1	1	6	1	1.0	1	2013	2	27	3	18.5	36	1	1	0	2432	0.661666667	0.257777778	0.2738888889999999	0.15	0.0	0.0	0	0.352222222	2.4	0.68	0.0	0.891956
26556	5732	2	1	3	1	1	1	1.0	1	2013	2	27	3	16.0	25	0	1	1	4509	1.186944444	0.383888889	0.028055556	0.0	0.686666667	0.138055556	1	0.32	3.0	0.97	0.0	0.264757
26569	5737	0	0	3	4	1	1	1.0	1	2013	2	27	3	7.5	33	1	1	2	10629	2.663611111	0.845	0.3325	0.35	0.2666666669999999	0.183333333	2	0.7361111109999999	3.2	2.04	0.0	0.567924
26577	5739	0	2	3	3	2	1	1.0	1	2013	2	28	4	16.0	38	1	1	1	11547	2.634444444	0.738611111	0.2044444439999999	0.0	0.785833333	0.0	0	0.504722222	1.5	2.06	0.0	0.343423
26594	5741	1	2	3	3	6	1	1.0	1	2013	2	28	4	23.0	34	1	1	0	2406	0.591944444	0.158888889	0.042222222	0.0	0.151111111	0.091944444	1	0.135833333	3.0	0.4	0.0	0.323108
26624	5749	0	1	3	1	6	1	1.0	1	2013	3	1	5	17.0	45	0	1	0	17244	3.943055556	1.197777778	0.360277778	0.5166666670000001	0.0	0.1166666669999999	1	0.940555556	5.09	2.89	10.5	0.599823
26635	5752	0	2	3	3	2	1	1.0	1	2013	3	1	5	18.0	43	1	1	1	4507	1.049722222	0.407222222	0.161666667	0.183333333	0.0	0.0	0	0.416111111	2.4	0.82	10.5	0.772363
26638	5752	1	0	4	3	2	1	1.0	1	2013	3	1	5	21.0	60	0	1	1	2529	0.6361111110000001	0.24	0.120277778	0.1	0.0	0.0	0	0.217222222	2.4	0.52	0.0	0.667519
26642	5754	0	0	3	3	1	5	0.0	1	2013	3	1	5	8.5	66	1	1	2	6722	1.651944444	0.5477777779999999	0.2725	0.416666667	0.0	0.0	0	0.566944444	0.0	1.37	10.5	0.729054
26658	5757	1	0	4	2	2	5	0.0	1	2013	3	1	5	6.75	34	1	0	2	6969	1.708611111	0.548888889	0.163611111	0.0	0.770277778	0.083333333	1	0.4402777779999999	0.0	1.11	0.0	0.266877
26676	5760	0	3	3	3	6	1	1.0	1	2013	3	1	5	21.25	29	1	0	0	1723	0.355277778	0.1066666669999999	0.0194444439999999	0.0	0.15	0.0	0	0.112222222	1.5	0.27	0.0	0.321782
26679	5760	1	2	3	3	6	1	1.0	1	2013	3	1	5	21.25	31	0	0	0	1723	0.355277778	0.1066666669999999	0.0194444439999999	0.0	0.15	0.0	0	0.112222222	1.5	0.27	0.0	0.321782
26688	5764	1	1	1	5	1	1	1.0	1	2013	3	1	5	18.0	43	1	1	2	312	0.0866666669999999	0.0625	0.040555556	0.0	0.033333333	0.0	0	0.074166667	1.5	0.13	10.5	0.524345
26694	5765	3	1	1	3	1	3	0.0	1	2013	3	2	6	15.25	14	1	0	1	1442	0.396944444	0.123611111	0.0675	0.0	0.137222222	0.0	0	0.109722222	0.0	0.35	0.0	0.0810126999999999
26701	5766	0	5	4	3	6	5	0.0	1	2013	3	2	6	21.5	66	1	0	0	3837	1.063611111	0.316111111	0.354166667	0.0	0.165277778	0.081666667	1	0.219444444	0.0	0.73	0.0	0.0797468
26717	5770	1	0	4	3	6	5	0.0	1	2013	3	2	6	10.0	89	0	0	0	1873	0.494166667	0.185833333	0.058333333	0.0	0.17	0.0	0	0.129444444	0.0	0.34	0.0	0.6673819999999999
26750	5776	0	4	2	3	1	1	1.0	1	2013	3	3	7	16.0	36	0	1	1	2226	0.500555556	0.153611111	0.065277778	0.0	0.194166667	0.0	0	0.165	1.5	0.39	0.0	0.574074
26760	5778	0	0	3	3	6	1	1.0	1	2013	3	3	7	18.0	26	0	1	0	11320	2.691388889	0.832777778	0.106111111	0.0	1.031666667	0.103333333	1	0.8019444440000001	3.0	1.93	0.0	0.6124
26767	5779	1	2	3	3	6	1	1.0	1	2013	3	3	7	17.5	40	0	1	0	4397	1.048888889	0.39	0.139166667	0.0	0.523333333	0.0	0	0.318888889	1.5	1.07	0.0	0.5487810000000001
26772	5780	0	1	4	3	2	5	0.0	1	2013	3	3	7	14.0	60	1	1	1	609	0.170277778	0.076666667	0.156388889	0.0	0.009166667	0.0	0	0.076111111	0.0	0.12	0.0	0.160584
26787	5785	0	0	1	3	6	1	1.0	1	2013	3	3	7	12.5	23	0	0	0	648	0.1794444439999999	0.137777778	0.1066666669999999	0.0	0.056388889	0.0	0	0.162777778	1.5	0.3	0.0	0.226962
26789	5786	0	0	1	3	1	1	1.0	1	2013	3	3	7	10.25	53	0	1	1	578	0.17	0.091388889	0.146666667	0.016666667	0.0	0.0	0	0.113333333	2.4	0.28	0.0	0.269608
26803	5792	0	0	3	1	1	1	1.0	1	2013	3	4	1	7.0	48	0	1	2	10250	2.358888889	0.677222222	0.020277778	0.15	0.1875	0.189444444	2	0.586111111	5.4	1.97	0.0	0.453081
26816	5796	0	0	3	3	6	1	1.0	1	2013	3	4	1	12.75	25	1	0	0	2847	0.7063888890000001	0.281111111	0.205277778	0.083333333	0.0	0.0	0	0.306111111	2.4	0.64	10.5	0.6433760000000001
26818	5797	0	2	3	3	6	1	1.0	1	2013	3	5	2	9.0	30	1	0	0	2888	0.610833333	0.154444444	0.154722222	0.0	0.161666667	0.0	0	0.163055556	1.5	0.41	0.0	0.3986369999999999
26830	5801	0	2	1	5	6	1	1.0	1	2013	3	5	2	13.7	27	0	1	0	959	0.276666667	0.1397222219999999	0.136388889	0.0	0.094722222	0.0	0	0.1125	1.5	0.22	10.5	0.6938270000000001
26837	5804	1	0	1	2	6	1	1.0	1	2013	3	5	2	9.0	32	1	0	0	764	0.189722222	0.096944444	0.127222222	0.0	0.041666667	0.0	0	0.106111111	1.5	0.2	10.5	0.366492
26856	5806	0	4	4	5	6	1	1.0	1	2013	3	5	2	18.08333333	51	1	1	2	5641	1.380555556	0.396944444	0.1938888889999999	0.0	0.598611111	0.0	0	0.438333333	1.5	1.0	0.0	0.285171
26864	5806	4	0	3	2	1	3	0.0	1	2013	3	5	2	7.833333333	12	0	0	2	1867	0.489166667	0.16	0.153888889	0.0	0.213888889	0.097222222	1	0.169166667	0.0	0.47	0.0	0.211823
26873	5808	3	0	3	1	2	1	1.0	1	2013	3	6	3	7.0	27	0	0	1	8872	2.192222222	0.6975	0.0502777779999999	0.283333333	0.468611111	0.1	1	0.5425	4.4	1.61	0.0	0.504352
26892	5809	3	2	4	3	1	1	1.0	1	2013	3	6	3	23.66666667	18	1	1	1	5344	1.366944444	0.466388889	0.186944444	0.2166666669999999	0.1838888889999999	0.123888889	1	0.3569444439999999	3.0	1.03	0.0	0.211673
26899	5810	0	1	1	1	1	1	1.0	1	2013	3	6	3	18.33333333	56	0	1	1	561	0.1191666669999999	0.031666667	0.0	0.0	0.038055556	0.0	0	0.028611111	1.5	0.08	0.0	0.359223
26908	5812	2	0	4	3	1	1	1.0	1	2013	3	6	3	7.583333333	28	0	1	1	935	0.318611111	0.078333333	0.2525	0.0	0.029166667	0.0	0	0.090555556	1.5	0.26	0.0	0.171779
26912	5812	2	6	4	3	1	1	1.0	1	2013	3	6	3	19.5	28	0	1	1	1494	0.407777778	0.136666667	0.260555556	0.0	0.063055556	0.0	0	0.091666667	1.5	0.28	0.0	0.10303
26945	5816	1	1	4	2	5	1	1.0	1	2013	3	6	3	8.75	31	0	1	1	1721	0.4719444439999999	0.144444444	0.019722222	0.0	0.211111111	0.0	0	0.155	1.5	0.56	0.0	0.15233
26969	5821	0	1	3	4	6	1	1.0	1	2013	3	7	4	15.25	51	0	1	1	5230	1.190833333	0.3827777779999999	0.048888889	0.1166666669999999	0.238888889	0.177777778	1	0.406388889	3.9	0.84	10.5	0.8496239999999999
27000	5829	0	0	3	1	6	1	1.0	1	2013	3	8	5	15.16666667	31	1	1	0	8651	1.928333333	0.7211111109999999	0.131111111	0.183333333	0.255	0.1	1	0.530833333	3.9	1.48	10.5	0.581371
27006	5830	1	1	3	1	1	1	1.0	1	2013	3	8	5	21.0	24	1	0	1	7582	1.705277778	0.51	0.099722222	0.15	0.145	0.083333333	1	0.393055556	3.9	1.35	0.0	0.425442
27008	5831	0	7	4	3	1	1	1.0	1	2013	3	8	5	17.0	45	1	1	1	918	0.1975	0.0608333329999999	0.131111111	0.0	0.022222222	0.0	0	0.073055556	1.5	0.18	0.0	0.0798479
27016	5832	0	5	1	5	1	1	1.0	1	2013	3	8	5	14.58333333	45	1	1	1	2788	0.666944444	0.248333333	0.103333333	0.0	0.2394444439999999	0.0	0	0.199166667	1.5	0.56	0.0	0.287308
27034	5834	2	0	3	2	2	3	0.0	1	2013	3	8	5	7.5	12	1	0	1	1515	0.375833333	0.110833333	0.203611111	0.0	0.091666667	0.0	0	0.112222222	0.0	0.26	0.0	0.0767327
27036	5835	0	0	4	1	1	1	1.0	1	2013	3	8	5	7.5	59	0	1	1	11960	2.811111111	0.945833333	0.134444444	0.65	0.118888889	0.166666667	2	0.213055556	4.3	1.54	0.0	0.189048
27062	5843	0	0	1	3	6	1	1.0	1	2013	3	9	6	14.75	43	0	0	0	1186	0.26	0.103888889	0.038333333	0.0	0.161111111	0.0	0	0.124166667	1.5	0.23	0.0	0.485459
27064	5843	0	2	1	3	6	1	1.0	1	2013	3	9	6	17.76666667	43	0	0	0	661	0.150555556	0.061666667	0.015833333	0.0	0.111111111	0.0	0	0.048055556	1.5	0.1	0.0	0.3930639999999999
27085	5847	1	2	1	3	6	1	1.0	1	2013	3	9	6	10.5	28	1	1	0	1039	0.270277778	0.1325	0.125277778	0.0	0.130833333	0.0	0	0.1411111109999999	1.5	0.31	10.5	0.574803
27092	5849	1	2	1	5	5	1	1.0	1	2013	3	10	7	12.76666667	31	1	1	1	1734	0.471111111	0.141666667	0.142777778	0.0	0.163888889	0.0	0	0.1255555559999999	1.5	0.43	0.0	0.331858
27096	5850	1	0	4	3	1	1	1.0	1	2013	3	10	7	14.0	30	1	0	1	2524	0.728888889	0.278611111	0.046944444	0.0	0.334444444	0.123055556	1	0.236388889	3.0	0.62	0.0	0.2667449999999999
27101	5852	0	1	1	5	2	1	1.0	1	2013	3	10	7	13.0	40	1	1	1	607	0.123333333	0.0352777779999999	0.034444444	0.0	0.028611111	0.0	0	0.039444444	1.5	0.09	0.0	0.802817
27126	5857	1	0	3	2	1	5	0.0	1	2013	3	11	1	8.5	9	0	0	1	1040	0.275	0.096666667	0.188055556	0.0	0.038055556	0.0	0	0.11	0.0	0.27	0.0	0.275253
27131	5858	0	1	3	5	6	5	0.0	1	2013	3	12	2	15.0	73	0	0	0	6461	1.561944444	0.5477777779999999	0.27	0.25	0.0	0.083333333	1	0.533055556	0.0	1.19	10.5	0.632621
27137	5860	0	3	3	3	1	1	1.0	1	2013	3	12	2	17.16666667	40	1	0	1	6838	1.638333333	0.466388889	0.353055556	0.25	0.0	0.0	0	0.418888889	2.9	1.16	0.0	0.450928
27159	5866	1	1	1	1	6	1	1.0	1	2013	3	13	3	19.0	45	1	0	0	914	0.224444444	0.084444444	0.1747222219999999	0.0	0.048611111	0.0	0	0.088333333	1.5	0.18	0.0	0.58805
27184	5875	0	1	1	5	6	1	0.0	1	2013	3	14	4	15.0	34	1	1	0	333	0.1222222219999999	0.054166667	0.058888889	0.0	0.041944444	0.0	0	0.0608333329999999	0.0	0.1	0.0	0.589041
27202	5877	0	1	3	4	2	5	0.0	1	2013	3	14	4	14.83333333	70	0	1	1	6615	1.551944444	0.5822222220000001	0.198055556	0.3833333329999999	0.0	0.1	1	0.53	0.0	1.13	10.5	0.735849
